City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
650,Elbrus,RU,2022-09-22 05:55:10,43.2577,42.6443,53.78,95,96,10.49,overcast clouds
651,Itupiranga,BR,2022-09-22 05:55:11,-5.1347,-49.3267,77.32,53,16,4.88,few clouds
652,Gimli,CA,2022-09-22 05:55:12,50.6336,-96.9907,44.62,87,85,5.75,overcast clouds
653,Jalu,LY,2022-09-22 05:55:12,29.0331,21.5482,77.5,57,1,13.31,clear sky
654,Fare,PF,2022-09-22 05:55:13,-16.7,-151.0167,78.3,75,0,19.71,clear sky
655,Saint-Francois,FR,2022-09-22 05:55:13,46.4154,3.9054,35.04,93,0,2.3,clear sky
656,Moree,AU,2022-09-22 05:55:14,-29.4667,149.85,68.27,56,17,5.1,few clouds
657,Trmice,CZ,2022-09-22 05:55:14,50.6429,13.9945,50.04,93,97,2.68,overcast clouds
658,Namatanai,PG,2022-09-22 05:55:15,-3.6667,152.4333,83.8,67,79,10.47,broken clouds
659,Ipaba,BR,2022-09-22 05:55:15,-19.4136,-42.4194,69.94,83,0,1.14,clear sky
660,Dom Pedrito,BR,2022-09-22 05:55:16,-30.9828,-54.6731,50.7,93,98,8.41,overcast clouds
661,Sokoto,NG,2022-09-22 05:55:16,13.0609,5.239,75.67,82,27,6.53,scattered clouds
662,Balabac,PH,2022-09-22 05:55:17,7.9868,117.0645,85.59,67,87,1.34,overcast clouds
663,Enshi,CN,2022-09-22 05:55:17,30.3,109.4833,75.76,70,100,2.59,overcast clouds
664,Lakatoro,VU,2022-09-22 05:55:18,-16.0999,167.4164,80.31,75,48,7.65,scattered clouds
665,Elizabeth City,US,2022-09-22 05:55:18,36.2946,-76.2511,73.42,88,0,7.38,clear sky
666,Mayya,RU,2022-09-22 05:55:19,61.7333,130.2811,36.72,50,98,9.55,overcast clouds
667,Kuito,AO,2022-09-22 05:55:19,-12.3833,16.9333,64.51,60,41,7.27,scattered clouds
668,Adre,TD,2022-09-22 05:55:20,13.4667,22.2,79.32,51,62,2.01,broken clouds
669,Camacha,PT,2022-09-22 05:55:20,33.0833,-16.3333,69.22,83,40,10.36,scattered clouds
670,Encruzilhada Do Sul,BR,2022-09-22 05:51:20,-30.5439,-52.5219,51.13,98,99,5.79,overcast clouds
671,Amuntai,ID,2022-09-22 05:50:50,-2.4177,115.2494,93.27,46,33,2.64,scattered clouds
672,Agadez,NE,2022-09-22 05:55:21,19.75,10.25,84.81,15,2,8.68,clear sky
673,Mutsu,JP,2022-09-22 05:55:22,41.2894,141.2169,66.56,75,89,17.96,overcast clouds
674,Kyshtovka,RU,2022-09-22 05:55:22,56.555,76.6271,68.83,51,100,11.32,overcast clouds
675,Toora-Khem,RU,2022-09-22 05:55:23,52.4675,96.11,61.3,35,76,2.62,broken clouds
676,Igarka,RU,2022-09-22 05:55:23,67.4667,86.5833,36.28,98,100,9.98,light rain
677,Bell Ville,AR,2022-09-22 05:55:24,-32.6259,-62.6887,44.35,67,4,7.09,clear sky
678,Mizdah,LY,2022-09-22 05:55:24,31.4451,12.9801,68.85,76,9,4.14,clear sky
679,Ust-Kuyga,RU,2022-09-22 05:55:25,70.0167,135.6,33.62,96,100,2.91,light snow
680,Goderich,CA,2022-09-22 05:55:25,43.7501,-81.7165,65.91,77,74,19.57,broken clouds
681,Kassala,SD,2022-09-22 05:55:26,15.451,36.4,85.44,51,5,8.05,clear sky
682,Klamath Falls,US,2022-09-22 05:55:26,42.2249,-121.7817,50.97,84,82,1.99,broken clouds
